,time,x,y,z,roll,pitch,yaw
265,163645100.301837,-26048.35719,-92906.53354,-5.71911,0,-0.0046,2.0954900000000003
266,163645100.40183702,-26049.19098,-92905.09006,-5.71082,0,-0.00542,2.09384
267,163645100.50183702,-26050.022090000002,-92903.64502000001,-5.7005,0,-0.00683,2.09177
268,163645100.60283703,-26050.84973,-92902.198,-5.68806,0,-0.007890000000000001,2.08909
269,163645100.701837,-26051.67305,-92900.74851,-5.6744900000000005,0,-0.00824,2.08586
270,163645100.801836,-26052.4912,-92899.29608,-5.66096,0,-0.007909999999999999,2.0819799999999997
271,163645100.901836,-26053.3031,-92897.84018,-5.64834,0,-0.00733,2.07738
272,163645101.000836,-26054.10789,-92896.38034,-5.63605,0,-0.00759,2.07235
273,163645101.100836,-26054.90523,-92894.91638,-5.622380000000001,0,-0.00877,2.06716
274,163645101.200836,-26055.69472,-92893.44821,-5.60677,0,-0.00972,2.06166
275,163645101.300836,-26056.47568,-92891.97546,-5.59054,0,-0.00957,2.05559
276,163645101.401836,-26057.247069999998,-92890.49771,-5.57541,0,-0.00865,2.04873
277,163645101.500836,-26058.007569999998,-92889.01431,-5.561319999999999,0,-0.00852,2.04095
278,163645101.600836,-26058.75586,-92887.52475,-5.54609,0,-0.00978,2.0324400000000002
279,163645101.700836,-26059.49112,-92886.02868999999,-5.52835,0,-0.01135,2.02362
280,163645101.801835,-26060.21315,-92884.52622,-5.50745,0,-0.01384,2.0148200000000003
281,163645101.90183502,-26060.92201,-92883.01749,-5.479769999999999,0,-0.01934,2.00609
282,163645102.000835,-26061.617459999998,-92881.5025,-5.44111,0,-0.02617,1.99702
283,163645102.101835,-26062.29849,-92879.98102,-5.39355,0,-0.02975,1.9871400000000001
284,163645102.20083502,-26062.96379,-92878.45258,-5.34386,0,-0.029480000000000003,1.9765099999999998
285,163645102.300835,-26063.61237,-92876.91699,-5.295730000000001,0,-0.02845,1.9654
286,163645102.400835,-26064.243619999997,-92875.37418,-5.2485800000000005,0,-0.028260000000000004,1.9540799999999998
287,163645102.500835,-26064.85744,-92873.82437,-5.20129,0,-0.028480000000000002,1.94287
288,163645102.601835,-26065.4541,-92872.26785,-5.152769999999999,0,-0.030039999999999997,1.932
289,163645102.701835,-26066.03409,-92870.70505,-5.09817,0,-0.0356,1.9213799999999999
290,163645102.801835,-26066.59734,-92869.13614,-5.03186,0,-0.042910000000000004,1.91057
291,163645102.900834,-26067.14317,-92867.5611,-4.95679,0,-0.04582,1.8993
292,163645103.100834,-26068.18147,-92864.39307,-4.80829,0,-0.04372,1.8771099999999998
293,163645103.200834,-26068.674769999998,-92862.80077999999,-4.73321,0,-0.04665,1.8663900000000002
294,163645103.30183402,-26069.15074,-92861.20322000001,-4.65034,0,-0.0523,1.85535
295,163645103.401834,-26069.608659999998,-92859.6004,-4.55854,0,-0.05674,1.8438900000000003
296,163645103.501834,-26070.04793,-92857.9924,-4.46307,0,-0.05695,1.83221
297,163645103.601834,-26070.46848,-92856.37936,-4.3699699999999995,0,-0.05486,1.82067
298,163645103.700834,-26070.870619999998,-92854.76166,-4.2790099999999995,0,-0.05467,1.8093700000000001
299,163645103.800834,-26071.254530000002,-92853.13953,-4.18624,0,-0.05645,1.79813
300,163645103.900833,-26071.62009,-92851.51315,-4.09047,0,-0.05807999999999999,1.78675
301,163645104.00183302,-26071.96698,-92849.88269,-3.99243,0,-0.05922,1.7752599999999998
302,163645104.10183302,-26072.29515,-92848.24837999999,-3.8930599999999997,0,-0.05969,1.76383
