time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
1975/03/10/09:57:52.269412,384,163645072,269412122,map,-25871.8401996,-93270.8484143,1.5305390358,-0.000355766755328,0.000359863106272,0.793975210725,0.607949922842,"(0.0005076251925505466, -5.2255345063628374e-05, 0.0, 0.0, 0.0, -6.955866263057751e-05, -5.225534506362833e-05, 0.0006924237329905499, 0.0, 0.0, 0.0, -1.7761854512271274e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.955866263057755e-05, -1.776185451227126e-05, 0.0, 0.0, 0.0, 4.09104584207502e-05)"
1975/03/10/09:57:52.293543,385,163645072,293542541,map,-25871.868761,-93270.742041,1.5305390358,-0.000355927460096,0.000359704159834,0.794246684858,0.607595216835,"(0.0005092174894806512, -5.249212198258506e-05, 0.0, 0.0, 0.0, -6.982676845243304e-05, -5.249212198258502e-05, 0.0006940655015102328, 0.0, 0.0, 0.0, -1.7892965965540484e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.98267684524331e-05, -1.789296596554047e-05, 0.0, 0.0, 0.0, 4.087421352742861e-05)"
1975/03/10/09:57:52.309629,386,163645072,309628960,map,-25871.8975714,-93270.6351633,1.5305390358,-0.000356083947274,0.000359549248291,0.794510997306,0.607249552563,"(0.0005116813543893979, -5.323134250823531e-05, 0.0, 0.0, 0.0, -7.026034802832728e-05, -5.323134250823527e-05, 0.0006983009444279098, 0.0, 0.0, 0.0, -1.8066384103174007e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.026034802832732e-05, -1.8066384103174e-05, 0.0, 0.0, 0.0, 4.088182327729316e-05)"
1975/03/10/09:57:52.333738,387,163645072,333738079,map,-25871.9265538,-93270.5278966,1.53112900257,-3.23572932149e-05,0.000231429548869,0.794771275602,0.606909025202,"(0.0005105210349028852, -5.178852128385683e-05, 0.0, 0.0, 0.0, -6.995810547097888e-05, -5.178852128385679e-05, 0.0006914129417726146, 0.0, 0.0, 0.0, -1.8051771736839002e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.995810547097893e-05, -1.8051771736839002e-05, 0.0, 0.0, 0.0, 4.068746054798344e-05)"
1975/03/10/09:57:52.349823,388,163645072,349822957,map,-25871.955724,-93270.4203508,1.53112900257,-3.24576650675e-05,0.000231415493198,0.795034427523,0.606564262421,"(0.0005103375863001981, -5.0943819638895306e-05, 0.0, 0.0, 0.0, -6.986402718066563e-05, -5.094381963889526e-05, 0.0006875526365314914, 0.0, 0.0, 0.0, -1.809013587785187e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.986402718066567e-05, -1.8090135877851872e-05, 0.0, 0.0, 0.0, 4.0554111170689094e-05)"
1975/03/10/09:57:52.373952,389,163645072,373951686,map,-25871.9865797,-93270.3070968,1.53112900257,-3.2559506014e-05,0.000231401186431,0.795301294565,0.60621431545,"(0.0005119619545793671, -5.124251131330078e-05, 0.0, 0.0, 0.0, -7.013323574799052e-05, -5.124251131330074e-05, 0.0006893856928519359, 0.0, 0.0, 0.0, -1.822149512492798e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.013323574799055e-05, -1.822149512492799e-05, 0.0, 0.0, 0.0, 4.052320307654718e-05)"
1975/03/10/09:57:52.390039,390,163645072,390038669,map,-25872.0161455,-93270.1989237,1.53112900257,-3.2659080295e-05,0.000231387153896,0.795562089004,0.605872022735,"(0.0005136179763818233, -5.157380292899494e-05, 0.0, 0.0, 0.0, -7.040098712430342e-05, -5.157380292899491e-05, 0.0006913633541151473, 0.0, 0.0, 0.0, -1.8353085840195343e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.040098712430344e-05, -1.835308584019535e-05, 0.0, 0.0, 0.0, 4.049104027938624e-05)"
1975/03/10/09:57:52.414169,391,163645072,414168826,map,-25872.0472338,-93270.0856451,1.53112900257,-3.2760474618e-05,0.000231372819961,0.795827515185,0.605523336849,"(0.0005169760381813226, -5.283658070164815e-05, 0.0, 0.0, 0.0, -7.099633870362002e-05, -5.283658070164811e-05, 0.0006981879577925887, 0.0, 0.0, 0.0, -1.8569767069635476e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.099633870362006e-05, -1.856976706963549e-05, 0.0, 0.0, 0.0, 4.0545752012083504e-05)"
1975/03/10/09:57:52.430256,392,163645072,430256283,map,-25872.07704,-93269.9774745,1.53131604195,0.000134258632819,8.38226940063e-06,0.796086588275,0.605182721063,"(0.0005157158231011697, -5.1386047580366844e-05, 0.0, 0.0, 0.0, -7.066639250343612e-05, -5.1386047580366803e-05, 0.0006913521617729256, 0.0, 0.0, 0.0, -1.8549900072615857e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.066639250343617e-05, -1.8549900072615867e-05, 0.0, 0.0, 0.0, 4.0350957045671836e-05)"
1975/03/10/09:57:52.454383,393,163645072,454383235,map,-25872.1086343,-93269.863308,1.53131604195,0.0001342549365,8.44126483856e-06,0.796352442244,0.604832844376,"(0.0005163802741997566, -5.106833260543967e-05, 0.0, 0.0, 0.0, -7.07360903883981e-05, -5.106833260543964e-05, 0.000690214693496296, 0.0, 0.0, 0.0, -1.8633229957675483e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.073609038839815e-05, -1.8633229957675497e-05, 0.0, 0.0, 0.0, 4.026907397141622e-05)"
1975/03/10/09:57:52.470469,394,163645072,470468637,map,-25872.1388603,-93269.7544131,1.53131604195,0.000134251177668,8.50083652344e-06,0.7966207444,0.604479421897,"(0.0005170763807318894, -5.082812702317424e-05, 0.0, 0.0, 0.0, -7.080773144196296e-05, -5.082812702317423e-05, 0.0006893763839687841, 0.0, 0.0, 0.0, -1.8717090244435206e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.080773144196302e-05, -1.871709024443522e-05, 0.0, 0.0, 0.0, 4.018882427909673e-05)"
1975/03/10/09:57:52.494598,395,163645072,494598031,map,-25872.1707527,-93269.6399855,1.53131604195,0.000134247333937,8.56132335211e-06,0.796893015453,0.604120438179,"(0.0005196043405878702, -5.1636463632735887e-05, 0.0, 0.0, 0.0, -7.123647026988135e-05, -5.163646363273587e-05, 0.0006938411282374565, 0.0, 0.0, 0.0, -1.8894358745824763e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.12364702698814e-05, -1.889435874582478e-05, 0.0, 0.0, 0.0, 4.020397521970931e-05)"
1975/03/10/09:57:52.510686,396,163645072,510685833,map,-25872.2014183,-93269.5303201,1.53131604195,0.000134243535824,8.62067377418e-06,0.797160021526,0.603768069696,"(0.000522122773904196, -5.241637929321664e-05, 0.0, 0.0, 0.0, -7.16556643167871e-05, -5.241637929321664e-05, 0.0006981939117830659, 0.0, 0.0, 0.0, -1.907003423657054e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.165566431678717e-05, -1.9070034236570554e-05, 0.0, 0.0, 0.0, 4.021561425894985e-05)"
1975/03/10/09:57:52.534769,397,163645072,534768801,map,-25872.2319324,-93269.4212868,1.5311242342,8.24240293117e-05,5.04098599683e-05,0.79742788988,0.603414245031,"(0.0005208079529910565, -5.091949316766013e-05, 0.0, 0.0, 0.0, -7.130915842377404e-05, -5.091949316766012e-05, 0.0006912699937607888, 0.0, 0.0, 0.0, -1.904586413878577e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.13091584237741e-05, -1.904586413878578e-05, 0.0, 0.0, 0.0, 4.002100699611777e-05)"
1975/03/10/09:57:52.550855,398,163645072,550854982,map,-25872.2627293,-93269.3116661,1.5311242342,8.24016064237e-05,5.04465048223e-05,0.79769611914,0.603059609139,"(0.0005205212956094911, -5.0030579808864014e-05, 0.0, 0.0, 0.0, -7.118014879979586e-05, -5.0030579808864e-05, 0.0006873670669779096, 0.0, 0.0, 0.0, -1.907863479787641e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.118014879979592e-05, -1.907863479787642e-05, 0.0, 0.0, 0.0, 3.9889094083633507e-05)"
1975/03/10/09:57:52.574984,399,163645072,574983700,map,-25872.2953392,-93269.1961026,1.5311242342,8.23785127076e-05,5.04842077692e-05,0.79797200487,0.602694508112,"(0.0005221774358553376, -5.0294494944061284e-05, 0.0, 0.0, 0.0, -7.143622031449078e-05, -5.029449494406127e-05, 0.0006891574613118616, 0.0, 0.0, 0.0, -1.921314754548082e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.143622031449082e-05, -1.9213147545480832e-05, 0.0, 0.0, 0.0, 3.9861935605663056e-05)"
1975/03/10/09:57:52.591070,400,163645072,591069544,map,-25872.3266224,-93269.0855952,1.5311242342,8.23565031479e-05,5.05201047034e-05,0.798234591935,0.602346683317,"(0.0005238508239454022, -5.059710710916191e-05, 0.0, 0.0, 0.0, -7.16884214225969e-05, -5.059710710916189e-05, 0.0006910903584364147, 0.0, 0.0, 0.0, -1.9347113169966274e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.168842142259694e-05, -1.934711316996628e-05, 0.0, 0.0, 0.0, 3.9833508926168375e-05)"
1975/03/10/09:57:52.615187,401,163645072,615187492,map,-25872.359583,-93268.9696273,1.5311242342,8.23328359105e-05,5.05586661309e-05,0.798516579094,0.601972809666,"(0.0005273453329188366, -5.1836336854587026e-05, 0.0, 0.0, 0.0, -7.228629123345888e-05, -5.183633685458701e-05, 0.0006978728328600161, 0.0, 0.0, 0.0, -1.957375622640096e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.22862912334589e-05, -1.9573756226400972e-05, 0.0, 0.0, 0.0, 3.9893619530621275e-05)"
1975/03/10/09:57:52.631273,402,163645072,631273086,map,-25872.391347,-93268.8582539,1.5311242342,8.23094474621e-05,5.05967335752e-05,0.79879486164,0.601603490417,"(0.0005308205042015295, -5.300897184739965e-05, 0.0, 0.0, 0.0, -7.287074066090656e-05, -5.300897184739964e-05, 0.0007044047087237264, 0.0, 0.0, 0.0, -1.979814161606371e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.287074066090657e-05, -1.9798141616063724e-05, 0.0, 0.0, 0.0, 3.9948349741815435e-05)"
1975/03/10/09:57:52.647358,403,163645072,647358239,map,-25872.4230803,-93268.7484354,1.53062939644,-3.68167861207e-05,0.000141820168162,0.799090623603,0.601210573595,"(0.0005304044957982037, -5.1817098502631536e-05, 0.0, 0.0, 0.0, -7.26967140695498e-05, -5.181709850263153e-05, 0.0006996592051529448, 0.0, 0.0, 0.0, -1.9828518921166356e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.269671406954982e-05, -1.9828518921166373e-05, 0.0, 0.0, 0.0, 3.9802865286031624e-05)"
1975/03/10/09:57:52.671453,404,163645072,671453090,map,-25872.4551293,-93268.6379016,1.53062939644,-3.68860321937e-05,0.000141802173702,0.799384098078,0.600820307805,"(0.0005310314386999055, -5.12680454436209e-05, 0.0, 0.0, 0.0, -7.27311065962744e-05, -5.1268045443620896e-05, 0.0006979827898185133, 0.0, 0.0, 0.0, -1.991361206976007e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.273110659627444e-05, -1.991361206976009e-05, 0.0, 0.0, 0.0, 3.9715457159449357e-05)"
1975/03/10/09:57:52.687538,405,163645072,687537821,map,-25872.487486,-93268.5266852,1.53062939644,-3.69551475729e-05,0.000141784177204,0.799676865734,0.600430586281,"(0.0005326669141156135, -5.132154391235572e-05, 0.0, 0.0, 0.0, -7.295878901291551e-05, -5.13215439123557e-05, 0.0006992061709784026, 0.0, 0.0, 0.0, -2.0050092564929032e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.295878901291555e-05, -2.0050092564929056e-05, 0.0, 0.0, 0.0, 3.9679777325322515e-05)"
1975/03/10/09:57:52.711650,406,163645072,711650384,map,-25872.5201408,-93268.4148248,1.53062939644,-3.70243064078e-05,0.000141766133377,0.799969664485,0.600040427335,"(0.0005352689968704135, -5.189741773939646e-05, 0.0, 0.0, 0.0, -7.336643407421441e-05, -5.1897417739396454e-05, 0.0007030266250356618, 0.0, 0.0, 0.0, -2.0235151173212527e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.336643407421447e-05, -2.023515117321255e-05, 0.0, 0.0, 0.0, 3.969031247868496e-05)"
1975/03/10/09:57:52.727736,407,163645072,727735877,map,-25872.553085,-93268.3023568,1.53062939644,-3.70936809328e-05,0.000141747997067,0.800263222602,0.599648858152,"(0.0005387997587041475, -5.291162121881022e-05, 0.0, 0.0, 0.0, -7.394260733637975e-05, -5.2911621218810214e-05, 0.0007091345716633232, 0.0, 0.0, 0.0, -2.0466421854027913e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.39426073363798e-05, -2.0466421854027937e-05, 0.0, 0.0, 0.0, 3.974233851455529e-05)"
1975/03/10/09:57:52.751863,408,163645072,751863331,map,-25872.5864677,-93268.1889216,1.53017365932,-3.59863961304e-05,0.00012727199615,0.800560157142,0.599252381976,"(0.0005381998341843587, -5.168500692063747e-05, 0.0, 0.0, 0.0, -7.372081271659426e-05, -5.168500692063746e-05, 0.0007039001042244705, 0.0, 0.0, 0.0, -2.047510345059271e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.372081271659432e-05, -2.0475103450592734e-05, 0.0, 0.0, 0.0, 3.958787215861572e-05)"
1975/03/10/09:57:52.767984,409,163645072,767984194,map,-25872.6200995,-93268.0750197,1.53017365932,-3.60500467984e-05,0.000127253981612,0.800859773467,0.598851906358,"(0.0005387237730341367, -5.1099575872528584e-05, 0.0, 0.0, 0.0, -7.372202194569469e-05, -5.109957587252859e-05, 0.0007018014208646067, 0.0, 0.0, 0.0, -2.0545367239606665e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.372202194569473e-05, -2.0545367239606682e-05, 0.0, 0.0, 0.0, 3.949337655066694e-05)"
1975/03/10/09:57:52.792088,410,163645072,792087709,map,-25872.6540472,-93267.9604338,1.53017365932,-3.6112923447e-05,0.000127236152372,0.801155591279,0.598456097862,"(0.0005402804854420163, -5.112869364315344e-05, 0.0, 0.0, 0.0, -7.392096118754526e-05, -5.112869364315345e-05, 0.0007026544703368862, 0.0, 0.0, 0.0, -2.0670635154044313e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.392096118754528e-05, -2.0670635154044326e-05, 0.0, 0.0, 0.0, 3.945216927319251e-05)"
1975/03/10/09:57:52.808175,411,163645072,808174904,map,-25872.6882848,-93267.8452555,1.53017365932,-3.61748170822e-05,0.000127218569083,0.801446633706,0.598066280464,"(0.0005428667638205369, -5.167797002948157e-05, 0.0, 0.0, 0.0, -7.431055216203698e-05, -5.167797002948158e-05, 0.0007061512892808201, 0.0, 0.0, 0.0, -2.0849614131745244e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.431055216203703e-05, -2.0849614131745258e-05, 0.0, 0.0, 0.0, 3.9458468549181375e-05)"
1975/03/10/09:57:52.832304,412,163645072,832304396,map,-25872.7227956,-93267.7295421,1.53017365932,-3.6236580049e-05,0.000127200990471,0.801736912717,0.597677091157,"(0.000546429238304712, -5.2664735513249335e-05, 0.0, 0.0, 0.0, -7.487643682956572e-05, -5.266473551324934e-05, 0.0007119743572034848, 0.0, 0.0, 0.0, -2.1078782986469003e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.487643682956573e-05, -2.1078782986469014e-05, 0.0, 0.0, 0.0, 3.9507332681403143e-05)"
1975/03/10/09:57:52.848390,413,163645072,848390253,map,-25872.7577693,-93267.6143631,1.53199017048,7.31760866079e-05,2.03442190523e-05,0.802057759346,0.597246469143,"(0.0005458159449466223, -5.1287478945205245e-05, 0.0, 0.0, 0.0, -7.463937339113073e-05, -5.128747894520525e-05, 0.0007063969971529047, 0.0, 0.0, 0.0, -2.108781844736658e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.463937339113073e-05, -2.1087818447366595e-05, 0.0, 0.0, 0.0, 3.934899154387815e-05)"
1975/03/10/09:57:52.872499,414,163645072,872499199,map,-25872.7930344,-93267.498529,1.53199017048,7.31652420573e-05,2.038318559e-05,0.80237570512,0.5968192541,"(0.0005462996032567529, -5.0590349782960885e-05, 0.0, 0.0, 0.0, -7.461992780350424e-05, -5.059034978296089e-05, 0.0007039990676826128, 0.0, 0.0, 0.0, -2.1157574759653826e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.461992780350424e-05, -2.115757475965384e-05, 0.0, 0.0, 0.0, 3.9251737371022606e-05)"
1975/03/10/09:57:52.888586,415,163645072,888585764,map,-25872.8285183,-93267.3822977,1.53199017048,7.31544220486e-05,2.04219841063e-05,0.802692100668,0.596393649997,"(0.0005478872316911908, -5.051486877116085e-05, 0.0, 0.0, 0.0, -7.480925819966986e-05, -5.051486877116085e-05, 0.000704596425893129, 0.0, 0.0, 0.0, -2.128629630660079e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.480925819966985e-05, -2.1286296306600806e-05, 0.0, 0.0, 0.0, 3.9208685521888734e-05)"
1975/03/10/09:57:52.912718,416,163645072,912717734,map,-25872.8642378,-93267.2656241,1.53199017048,7.31437704895e-05,2.04601011407e-05,0.803002764576,0.595975296733,"(0.0005504869452482021, -5.098819250594339e-05, 0.0, 0.0, 0.0, -7.518521760819635e-05, -5.098819250594339e-05, 0.000707866791432489, 0.0, 0.0, 0.0, -2.146826338576442e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.518521760819633e-05, -2.1468263385764433e-05, 0.0, 0.0, 0.0, 3.9213892385173134e-05)"
1975/03/10/09:57:52.928805,417,163645072,928805229,map,-25872.9001995,-93267.1484935,1.53199017048,7.31333586231e-05,2.0497286567e-05,0.803305669116,0.595566953581,"(0.0005540677934548261, -5.191740692494251e-05, 0.0, 0.0, 0.0, -7.573734837646698e-05, -5.191740692494252e-05, 0.000713488996871564, 0.0, 0.0, 0.0, -2.1701120208705055e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.573734837646698e-05, -2.1701120208705075e-05, 0.0, 0.0, 0.0, 3.926228528981305e-05)"
1975/03/10/09:57:52.952933,418,163645072,952932817,map,-25872.9388334,-93267.0246347,1.53407347202,0.000284173723914,-3.81924168138e-05,0.803645437795,0.595108333077,"(0.0005543360104303531, -5.117738767296266e-05, 0.0, 0.0, 0.0, -7.566348054856762e-05, -5.1177387672962676e-05, 0.000710685324548929, 0.0, 0.0, 0.0, -2.1754620981178824e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.56634805485676e-05, -2.175462098117884e-05, 0.0, 0.0, 0.0, 3.9153913429362e-05)"
1975/03/10/09:57:52.969020,419,163645072,969020444,map,-25872.9757206,-93266.9068421,1.53407347202,0.000284194694424,-3.80360582396e-05,0.803972745619,0.594666076121,"(0.0005546597657846662, -5.0475423123379575e-05, 0.0, 0.0, 0.0, -7.560021712488127e-05, -5.047542312337959e-05, 0.0007080665063598017, 0.0, 0.0, 0.0, -2.1812304185429128e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.560021712488125e-05, -2.181230418542915e-05, 0.0, 0.0, 0.0, 3.90487055168427e-05)"
1975/03/10/09:57:52.993151,420,163645072,993150541,map,-25873.0145754,-93266.7828423,1.53407347202,0.000284215360121,-3.78813296559e-05,0.804296378072,0.594228284421,"(0.0005571585258742723, -5.091680204357792e-05, 0.0, 0.0, 0.0, -7.594764838512915e-05, -5.091680204357793e-05, 0.0007110355349711761, 0.0, 0.0, 0.0, -2.1988427321233354e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.594764838512914e-05, -2.198842732123338e-05, 0.0, 0.0, 0.0, 3.904905905503998e-05)"
1975/03/10/09:57:53.009202,421,163645073,9202365,map,-25873.0519149,-93266.6641443,1.53407347202,0.000284235619903,-3.77290132861e-05,0.804614709348,0.593797176894,"(0.0005596607499548344, -5.132208167695441e-05, 0.0, 0.0, 0.0, -7.628929247391157e-05, -5.1322081676954426e-05, 0.0007138979134326207, 0.0, 0.0, 0.0, -2.2164522807242027e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.628929247391157e-05, -2.2164522807242054e-05, 0.0, 0.0, 0.0, 3.90464968296806e-05)"
1975/03/10/09:57:53.033333,422,163645073,33333044,map,-25873.0890519,-93266.5463535,1.53358316422,0.000178814540324,-6.23928896842e-06,0.80493337853,0.593365169281,"(0.0005576734722700908, -4.949249683115627e-05, 0.0, 0.0, 0.0, -7.576043771334737e-05, -4.949249683115629e-05, 0.0007054732273225116, 0.0, 0.0, 0.0, -2.2080067640064325e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.576043771334737e-05, -2.2080067640064352e-05, 0.0, 0.0, 0.0, 3.882112766944957e-05)"
1975/03/10/09:57:53.049438,423,163645073,49437941,map,-25873.1264097,-93266.4281303,1.53358316422,0.000178817781867,-6.14568517616e-06,0.80524387343,0.592943734506,"(0.0005569268959560449, -4.8315995356788955e-05, 0.0, 0.0, 0.0, -7.548744173975472e-05, -4.831599535678899e-05, 0.0007002537904216579, 0.0, 0.0, 0.0, -2.2071737075191913e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.548744173975472e-05, -2.207173707519194e-05, 0.0, 0.0, 0.0, 3.866632695279826e-05)"
1975/03/10/09:57:53.073568,424,163645073,73568324,map,-25873.164071,-93266.3092161,1.53358316422,0.000178820893291,-6.05447608806e-06,0.805546207191,0.592532932474,"(0.0005573544640786666, -4.784351990905981e-05, 0.0, 0.0, 0.0, -7.544315414078383e-05, -4.784351990905985e-05, 0.0006983083916320145, 0.0, 0.0, 0.0, -2.2131437734209498e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.544315414078383e-05, -2.213143773420952e-05, 0.0, 0.0, 0.0, 3.8574149780997176e-05)"
1975/03/10/09:57:53.089641,425,163645073,89640993,map,-25873.2019581,-93266.1898713,1.53358316422,0.000178823894072,-5.96518793357e-06,0.805841965518,0.592130639805,"(0.0005589490557352919, -4.798832118448383e-05, 0.0, 0.0, 0.0, -7.561698223975933e-05, -4.7988321184483864e-05, 0.0006993602473728977, 0.0, 0.0, 0.0, -2.22564683971494e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7.561698223975933e-05, -2.225646839714942e-05, 0.0, 0.0, 0.0, 3.853719570818871e-05)"
