time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
1975/03/10/09:58:01.831263,162,163645081,805854000,map,-25908.1914062,-93179.3203125,0.528476715088,-0.0178254805596,0.0119207034693,0.830592398351,0.556467752215,"(0.002502264976501465, 1.430511474609375e-06, 0.0, 0.0, 0.0, 0.0, 1.430511474609375e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:01.927751,163,163645081,905854000,map,-25908.7597656,-93177.9296875,0.466905683279,-0.0204037094952,0.0137918475502,0.831330365914,0.555232673354,"(0.002500596046447754, 1.430511474609375e-06, 0.0, 0.0, 0.0, 0.0, 1.430511474609375e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.032256,164,163645082,7854000,map,-25909.3417969,-93176.5234375,0.393053352833,-0.0214710670424,0.0139261767245,0.832086795298,0.554054631265,"(0.002507152557373047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.128761,165,163645082,107854000,map,-25909.9394531,-93175.09375,0.309403240681,-0.0209851197905,0.0134317423161,0.832826590322,0.552972917339,"(0.002500476837158203, -9.5367431640625e-07, 0.0, 0.0, 0.0, 0.0, -9.5367431640625e-07, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.225193,166,163645082,207854000,map,-25910.5390625,-93173.671875,0.23891569674,-0.0212768727325,0.013538416269,0.833554644707,0.551861103483,"(0.0025008344650268555, 1.9073486328125e-06, 0.0, 0.0, 0.0, 0.0, 1.9073486328125e-06, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.329692,167,163645082,307854000,map,-25911.1484375,-93172.2578125,0.165158957243,-0.0227617374894,0.013871352382,0.834207502016,0.550806038211,"(0.0025007152557373047, 1.9073486328125e-06, 0.0, 0.0, 0.0, 0.0, 1.9073486328125e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.434231,168,163645082,406853000,map,-25911.765625,-93170.796875,0.0767254009843,-0.0245085878663,0.0154541426988,0.834832776289,0.549740586008,"(0.002513113021850586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.530728,169,163645082,507853000,map,-25912.3867188,-93169.375,-0.0102493204176,-0.0257951496473,0.016653769875,0.835604544387,0.548472720425,"(0.0025008344650268555, 3.814697265625e-06, 0.0, 0.0, 0.0, 0.0, 3.814697265625e-06, 0.0025133514404296876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.627246,170,163645082,607853000,map,-25913.0214844,-93167.890625,-0.112021192908,-0.0252939266506,0.0161044401676,0.836580835137,0.547022207066,"(0.0025023841857910157, 3.814697265625e-06, 0.0, 0.0, 0.0, 0.0, 3.814697265625e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.731801,171,163645082,707853000,map,-25913.6640625,-93166.4296875,-0.211502924562,-0.0230952286336,0.0148222607903,0.837487917047,0.545766381138,"(0.00250154972076416, -4.76837158203125e-07, 0.0, 0.0, 0.0, 0.0, -4.76837158203125e-07, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.828266,172,163645082,807853000,map,-25914.3085938,-93164.9609375,-0.291126698256,-0.0233672285484,0.0136329341178,0.838042737705,0.544933421515,"(0.0025023841857910157, -4.76837158203125e-07, 0.0, 0.0, 0.0, 0.0, -4.76837158203125e-07, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:02.924789,173,163645082,906853000,map,-25914.953125,-93163.484375,-0.379969865084,-0.0252370251755,0.0149131060546,0.83855277285,0.544031057671,"(0.002502145767211914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.029298,174,163645083,6853000,map,-25915.609375,-93162.0,-0.478671848774,-0.0256397265082,0.0152538412265,0.839081666809,0.543186754605,"(0.0025023841857910157, 2.384185791015625e-06, 0.0, 0.0, 0.0, 0.0, 2.384185791015625e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.125760,175,163645083,105853000,map,-25916.2753906,-93160.515625,-0.580154120922,-0.0236933919704,0.0151346427985,0.839543085969,0.542565216394,"(0.0025035762786865235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.230297,176,163645083,206853000,map,-25916.9550781,-93159.015625,-0.671346664429,-0.0227734594001,0.0142196568578,0.839722837358,0.542351138186,"(0.0025007152557373047, -1.9073486328125e-06, 0.0, 0.0, 0.0, 0.0, -1.9073486328125e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.326793,177,163645083,305853000,map,-25917.640625,-93157.5,-0.759123384953,-0.0235520924937,0.0143999488923,0.839838775823,0.542133525943,"(0.0025025033950805665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.431391,178,163645083,406853000,map,-25918.3359375,-93155.984375,-0.860518097878,-0.0242732080244,0.0161334185174,0.840005404839,0.541794557023,"(0.002502264976501465, 4.76837158203125e-07, 0.0, 0.0, 0.0, 0.0, 4.76837158203125e-07, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.527938,179,163645083,505852000,map,-25919.0117188,-93154.484375,-0.958523094654,-0.025250214124,0.0161057772831,0.840382535898,0.541165603066,"(0.0025008344650268555, -2.86102294921875e-06, 0.0, 0.0, 0.0, 0.0, -2.86102294921875e-06, 0.0025133514404296876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.632492,180,163645083,606852000,map,-25919.6992188,-93152.96875,-1.05828547478,-0.0257782857775,0.0162926756706,0.840764207683,0.540541968281,"(0.0025036954879760743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.729049,181,163645083,706852000,map,-25920.3984375,-93151.4375,-1.16300737858,-0.0263571060529,0.0163682781146,0.841173455939,0.539874591581,"(0.0025030994415283204, -2.86102294921875e-06, 0.0, 0.0, 0.0, 0.0, -2.86102294921875e-06, 0.00250762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.825542,182,163645083,806852000,map,-25921.1074219,-93149.90625,-1.26894652843,-0.026225149138,0.0165549551784,0.841632000373,0.539160187481,"(0.0025008344650268555, 1.430511474609375e-06, 0.0, 0.0, 0.0, 0.0, 1.430511474609375e-06, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:03.922049,183,163645083,906852000,map,-25921.7910156,-93148.421875,-1.37127423286,-0.0256848272936,0.0159532091033,0.842146343978,0.538400692969,"(0.0025007152557373047, -2.384185791015625e-06, 0.0, 0.0, 0.0, 0.0, -2.384185791015625e-06, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.026576,184,163645084,6852000,map,-25922.4902344,-93146.9140625,-1.45876765251,-0.0259227921219,0.0145924931614,0.842453786008,0.537946658793,"(0.002500596046447754, -4.76837158203125e-07, 0.0, 0.0, 0.0, 0.0, -4.76837158203125e-07, 0.00250762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.123108,185,163645084,105852000,map,-25923.1855469,-93145.4140625,-1.55504798889,-0.0255061048878,0.014160859929,0.842638831039,0.537688238151,"(0.0025052452087402344, -5.245208740234375e-06, 0.0, 0.0, 0.0, 0.0, -5.245208740234375e-06, 0.0025095367431640626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.227690,186,163645084,205852000,map,-25923.8945312,-93143.890625,-1.64973020554,-0.0259737202275,0.0136855601396,0.842868645335,0.537317922159,"(0.0025069141387939454, 4.76837158203125e-06, 0.0, 0.0, 0.0, 0.0, 4.76837158203125e-06, 0.002511444091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.324220,187,163645084,305852000,map,-25924.5859375,-93142.390625,-1.73990833759,-0.0270798411249,0.0128870254015,0.843087314188,0.53693983003,"(0.00250607967376709, -1.239776611328125e-05, 0.0, 0.0, 0.0, 0.0, -1.239776611328125e-05, 0.0025247955322265626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.428716,188,163645084,406852000,map,-25925.2910156,-93140.8671875,-1.84218978882,-0.0281448604308,0.0124236481969,0.84343446158,0.536350470103,"(0.00250154972076416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.533276,189,163645084,506851000,map,-25926.0078125,-93139.3515625,-1.95567262173,-0.0289982744552,0.0135280481588,0.843709317969,0.535845702236,"(0.0025107288360595704, -2.4318695068359375e-05, 0.0, 0.0, 0.0, 0.0, -2.4318695068359375e-05, 0.002557220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.629801,190,163645084,605851000,map,-25926.6914062,-93137.90625,-2.05627465248,-0.0283118197585,0.0140275570936,0.844124183133,0.535215875687,"(0.002503933906555176, -3.337860107421875e-06, 0.0, 0.0, 0.0, 0.0, -3.337860107421875e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.726352,191,163645084,705851000,map,-25927.4101562,-93136.3984375,-2.16345047951,-0.0271897262776,0.0144621190947,0.844460697951,0.534731466625,"(0.0025025033950805665, -4.76837158203125e-06, 0.0, 0.0, 0.0, 0.0, -4.76837158203125e-06, 0.002534332275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.822869,192,163645084,804851000,map,-25928.1152344,-93134.9140625,-2.26158714294,-0.0259804649652,0.0141158142901,0.844838493886,0.534203753723,"(0.0025481605529785157, -0.00010442733764648438, 0.0, 0.0, 0.0, 0.0, -0.00010442733764648438, 0.0027346038818359376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:04.927381,193,163645084,905851000,map,-25928.8144531,-93133.4453125,-2.35326242447,-0.026011055429,0.0137229479799,0.844995494419,0.533964179884,"(0.0025051259994506836, -1.1444091796875e-05, 0.0, 0.0, 0.0, 0.0, -1.1444091796875e-05, 0.002534332275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.031937,194,163645085,6851000,map,-25929.5097656,-93131.9921875,-2.45547246933,-0.0262985573242,0.0147811389995,0.844927844552,0.534028800841,"(0.0025007152557373047, -2.384185791015625e-06, 0.0, 0.0, 0.0, 0.0, -2.384185791015625e-06, 0.00250762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.128442,195,163645085,106851000,map,-25930.2402344,-93130.453125,-2.5608997345,-0.0271608355989,0.0153148578033,0.844775450776,0.53421171047,"(0.00251680850982666, -3.9577484130859375e-05, 0.0, 0.0, 0.0, 0.0, -3.9577484130859375e-05, 0.0026125335693359376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.225255,196,163645085,204851000,map,-25930.9394531,-93128.96875,-2.65797328949,-0.0279939978651,0.014829615253,0.844865486421,0.534039996919,"(0.0025162124633789063, -2.956390380859375e-05, 0.0, 0.0, 0.0, 0.0, -2.956390380859375e-05, 0.002557220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.329776,197,163645085,306851000,map,-25931.7109375,-93127.34375,-2.77327609062,-0.0266055380868,0.0141800097955,0.845064759965,0.533813239289,"(0.002552809715270996, -0.00014066696166992188, 0.0, 0.0, 0.0, 0.0, -0.00014066696166992188, 0.0028910064697265626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.426301,198,163645085,406851000,map,-25932.3945312,-93125.890625,-2.86328291893,-0.0255557229314,0.0131674998468,0.845313535208,0.533496552379,"(0.0025023841857910157, -7.62939453125e-06, 0.0, 0.0, 0.0, 0.0, -7.62939453125e-06, 0.0025324249267578126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.530844,199,163645085,505851000,map,-25933.1367188,-93124.3359375,-2.96282362938,-0.0255923934348,0.0127295189553,0.845367785917,0.533419359119,"(0.0025020265579223633, -3.337860107421875e-06, 0.0, 0.0, 0.0, 0.0, -3.337860107421875e-06, 0.0025247955322265626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.627347,200,163645085,606850000,map,-25933.8398438,-93122.8515625,-3.05647706985,-0.0257021083856,0.0126049555334,0.845221040268,0.533649606979,"(0.0025172853469848633, -3.8623809814453125e-05, 0.0, 0.0, 0.0, 0.0, -3.8623809814453125e-05, 0.002587738037109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.723879,201,163645085,706850000,map,-25934.5507812,-93121.359375,-3.14951229095,-0.0253672561905,0.0131130642171,0.844965827616,0.534057400949,"(0.002503933906555176, -1.0013580322265625e-05, 0.0, 0.0, 0.0, 0.0, -1.0013580322265625e-05, 0.0025400543212890626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.828441,202,163645085,806850000,map,-25935.2714844,-93119.84375,-3.24865293503,-0.0254531059475,0.0140145840819,0.844566646955,0.534661509854,"(0.00250917911529541, -1.239776611328125e-05, 0.0, 0.0, 0.0, 0.0, -1.239776611328125e-05, 0.002534332275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:05.925184,203,163645085,906850000,map,-25935.9941406,-93118.3203125,-3.34680318832,-0.0255860175838,0.0141469728872,0.844203130786,0.535225466965,"(0.0025023841857910157, -1.0967254638671875e-05, 0.0, 0.0, 0.0, 0.0, -1.0967254638671875e-05, 0.002557220458984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.021698,204,163645086,6850000,map,-25936.6992188,-93116.8125,-3.44011497498,-0.024866027034,0.0139269278743,0.843884905556,0.535766698907,"(0.002502145767211914, -1.9073486328125e-06, 0.0, 0.0, 0.0, 0.0, -1.9073486328125e-06, 0.0025152587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.126256,205,163645086,105850000,map,-25937.4296875,-93115.25,-3.53552365303,-0.0238752538554,0.0132135023846,0.843515888721,0.536410588081,"(0.00250917911529541, -1.811981201171875e-05, 0.0, 0.0, 0.0, 0.0, -1.811981201171875e-05, 0.00253814697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.222789,206,163645086,206850000,map,-25938.1523438,-93113.71875,-3.62619161606,-0.0218079388915,0.0121334783849,0.843078292041,0.537211474338,"(0.0025025033950805665, -2.86102294921875e-06, 0.0, 0.0, 0.0, 0.0, -2.86102294921875e-06, 0.0025247955322265626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.327294,207,163645086,306850000,map,-25938.84375,-93112.2265625,-3.70365476608,-0.0203800070359,0.0108175295583,0.842708693018,0.537875090896,"(0.0025056028366088868, -1.4781951904296875e-05, 0.0, 0.0, 0.0, 0.0, -1.4781951904296875e-05, 0.0025400543212890626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.431832,208,163645086,407850000,map,-25939.5488281,-93110.703125,-3.77710771561,-0.0199695836544,0.0103564738324,0.842228998975,0.538650362057,"(0.0025085830688476563, -1.6689300537109375e-05, 0.0, 0.0, 0.0, 0.0, -1.6689300537109375e-05, 0.00258392333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
1975/03/10/09:58:06.528351,209,163645086,505850000,map,-25940.2734375,-93109.140625,-3.85385775566,-0.0200233792862,0.0106382659635,0.841727362404,0.539426487204,"(0.002507033348083496, -1.5735626220703125e-05, 0.0, 0.0, 0.0, 0.0, -1.5735626220703125e-05, 0.0025400543212890626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000625)"
